polityIV_ccode,polityIV_country,year,polity,polity2,id
165,Uruguay,1959,8,8,165_1959
165,Uruguay,1960,8,8,165_1960
165,Uruguay,1961,8,8,165_1961
165,Uruguay,1962,8,8,165_1962
165,Uruguay,1963,8,8,165_1963
165,Uruguay,1964,8,8,165_1964
165,Uruguay,1965,8,8,165_1965
165,Uruguay,1966,8,8,165_1966
165,Uruguay,1967,8,8,165_1967
165,Uruguay,1968,8,8,165_1968
165,Uruguay,1969,8,8,165_1969
165,Uruguay,1970,8,8,165_1970
165,Uruguay,1971,-88,3,165_1971
165,Uruguay,1972,-88,-3,165_1972
165,Uruguay,1973,-8,-8,165_1973
165,Uruguay,1974,-8,-8,165_1974
165,Uruguay,1975,-8,-8,165_1975
165,Uruguay,1976,-8,-8,165_1976
165,Uruguay,1977,-8,-8,165_1977
165,Uruguay,1978,-7,-7,165_1978
165,Uruguay,1979,-7,-7,165_1979
165,Uruguay,1980,-7,-7,165_1980
165,Uruguay,1981,-7,-7,165_1981
165,Uruguay,1982,-7,-7,165_1982
165,Uruguay,1983,-7,-7,165_1983
165,Uruguay,1984,-7,-7,165_1984
165,Uruguay,1985,9,9,165_1985
165,Uruguay,1986,9,9,165_1986
165,Uruguay,1987,9,9,165_1987
165,Uruguay,1988,9,9,165_1988
165,Uruguay,1989,10,10,165_1989
165,Uruguay,1990,10,10,165_1990
165,Uruguay,1991,10,10,165_1991
165,Uruguay,1992,10,10,165_1992
165,Uruguay,1993,10,10,165_1993
165,Uruguay,1994,10,10,165_1994
165,Uruguay,1995,10,10,165_1995
165,Uruguay,1996,10,10,165_1996
165,Uruguay,1997,10,10,165_1997
165,Uruguay,1998,10,10,165_1998
165,Uruguay,1999,10,10,165_1999
165,Uruguay,2000,10,10,165_2000
165,Uruguay,2001,10,10,165_2001
165,Uruguay,2002,10,10,165_2002
165,Uruguay,2003,10,10,165_2003
165,Uruguay,2004,10,10,165_2004
165,Uruguay,2005,10,10,165_2005
165,Uruguay,2006,10,10,165_2006
165,Uruguay,2007,10,10,165_2007
165,Uruguay,2008,10,10,165_2008
165,Uruguay,2009,10,10,165_2009
165,Uruguay,2010,10,10,165_2010
165,Uruguay,2011,10,10,165_2011
165,Uruguay,2012,10,10,165_2012
165,Uruguay,2013,10,10,165_2013
165,Uruguay,2014,10,10,165_2014
165,Uruguay,2015,10,10,165_2015
165,Uruguay,2016,10,10,165_2016
165,Uruguay,2017,10,10,165_2017
165,Uruguay,2018,10,10,165_2018
200,United Kingdom,1800,-2,-2,200_1800
200,United Kingdom,1801,-2,-2,200_1801
200,United Kingdom,1802,-2,-2,200_1802
200,United Kingdom,1803,-2,-2,200_1803
200,United Kingdom,1804,-2,-2,200_1804
200,United Kingdom,1805,-2,-2,200_1805
200,United Kingdom,1806,-2,-2,200_1806
200,United Kingdom,1807,-2,-2,200_1807
200,United Kingdom,1808,-2,-2,200_1808
200,United Kingdom,1809,-2,-2,200_1809
200,United Kingdom,1810,-2,-2,200_1810
200,United Kingdom,1811,-2,-2,200_1811
200,United Kingdom,1812,-2,-2,200_1812
200,United Kingdom,1813,-2,-2,200_1813
200,United Kingdom,1814,-2,-2,200_1814
200,United Kingdom,1815,-2,-2,200_1815
200,United Kingdom,1816,-2,-2,200_1816
200,United Kingdom,1817,-2,-2,200_1817
200,United Kingdom,1818,-2,-2,200_1818
200,United Kingdom,1819,-2,-2,200_1819
200,United Kingdom,1820,-2,-2,200_1820
200,United Kingdom,1821,-2,-2,200_1821
200,United Kingdom,1822,-2,-2,200_1822
200,United Kingdom,1823,-2,-2,200_1823
200,United Kingdom,1824,-2,-2,200_1824
200,United Kingdom,1825,-2,-2,200_1825
200,United Kingdom,1826,-2,-2,200_1826
200,United Kingdom,1827,-2,-2,200_1827
200,United Kingdom,1828,-2,-2,200_1828
200,United Kingdom,1829,-2,-2,200_1829
200,United Kingdom,1830,-2,-2,200_1830
200,United Kingdom,1831,-2,-2,200_1831
200,United Kingdom,1832,-2,-2,200_1832
200,United Kingdom,1833,-2,-2,200_1833
200,United Kingdom,1834,-2,-2,200_1834
200,United Kingdom,1835,-2,-2,200_1835
200,United Kingdom,1836,-2,-2,200_1836
200,United Kingdom,1837,3,3,200_1837
200,United Kingdom,1838,3,3,200_1838
200,United Kingdom,1839,3,3,200_1839
200,United Kingdom,1840,3,3,200_1840
200,United Kingdom,1841,3,3,200_1841
200,United Kingdom,1842,3,3,200_1842
200,United Kingdom,1843,3,3,200_1843
200,United Kingdom,1844,3,3,200_1844
200,United Kingdom,1845,3,3,200_1845
200,United Kingdom,1846,3,3,200_1846
200,United Kingdom,1847,3,3,200_1847
200,United Kingdom,1848,3,3,200_1848
200,United Kingdom,1849,3,3,200_1849
200,United Kingdom,1850,3,3,200_1850
200,United Kingdom,1851,3,3,200_1851
200,United Kingdom,1852,3,3,200_1852
200,United Kingdom,1853,3,3,200_1853
200,United Kingdom,1854,3,3,200_1854
200,United Kingdom,1855,3,3,200_1855
200,United Kingdom,1856,3,3,200_1856
200,United Kingdom,1857,3,3,200_1857
200,United Kingdom,1858,3,3,200_1858
200,United Kingdom,1859,3,3,200_1859
200,United Kingdom,1860,3,3,200_1860
200,United Kingdom,1861,3,3,200_1861
200,United Kingdom,1862,3,3,200_1862
200,United Kingdom,1863,3,3,200_1863
200,United Kingdom,1864,3,3,200_1864
200,United Kingdom,1865,3,3,200_1865
200,United Kingdom,1866,3,3,200_1866
200,United Kingdom,1867,3,3,200_1867
200,United Kingdom,1868,3,3,200_1868
200,United Kingdom,1869,3,3,200_1869
200,United Kingdom,1870,3,3,200_1870
200,United Kingdom,1871,3,3,200_1871
200,United Kingdom,1872,3,3,200_1872
200,United Kingdom,1873,3,3,200_1873
200,United Kingdom,1874,3,3,200_1874
200,United Kingdom,1875,3,3,200_1875
200,United Kingdom,1876,3,3,200_1876
200,United Kingdom,1877,3,3,200_1877
200,United Kingdom,1878,3,3,200_1878
200,United Kingdom,1879,3,3,200_1879
200,United Kingdom,1880,7,7,200_1880
200,United Kingdom,1881,7,7,200_1881
200,United Kingdom,1882,7,7,200_1882
200,United Kingdom,1883,7,7,200_1883
200,United Kingdom,1884,7,7,200_1884
200,United Kingdom,1885,7,7,200_1885
200,United Kingdom,1886,7,7,200_1886
200,United Kingdom,1887,7,7,200_1887
200,United Kingdom,1888,7,7,200_1888
200,United Kingdom,1889,7,7,200_1889
200,United Kingdom,1890,7,7,200_1890
200,United Kingdom,1891,7,7,200_1891
200,United Kingdom,1892,7,7,200_1892
200,United Kingdom,1893,7,7,200_1893
200,United Kingdom,1894,7,7,200_1894
200,United Kingdom,1895,7,7,200_1895
200,United Kingdom,1896,7,7,200_1896
200,United Kingdom,1897,7,7,200_1897
200,United Kingdom,1898,7,7,200_1898
200,United Kingdom,1899,7,7,200_1899
200,United Kingdom,1900,7,7,200_1900
200,United Kingdom,1901,8,8,200_1901
200,United Kingdom,1902,8,8,200_1902
200,United Kingdom,1903,8,8,200_1903
200,United Kingdom,1904,8,8,200_1904
200,United Kingdom,1905,8,8,200_1905
200,United Kingdom,1906,8,8,200_1906
200,United Kingdom,1907,8,8,200_1907
200,United Kingdom,1908,8,8,200_1908
200,United Kingdom,1909,8,8,200_1909
200,United Kingdom,1910,8,8,200_1910
200,United Kingdom,1911,8,8,200_1911
200,United Kingdom,1912,8,8,200_1912
200,United Kingdom,1913,8,8,200_1913
200,United Kingdom,1914,8,8,200_1914
200,United Kingdom,1915,8,8,200_1915
200,United Kingdom,1916,8,8,200_1916
200,United Kingdom,1917,8,8,200_1917
200,United Kingdom,1918,8,8,200_1918
200,United Kingdom,1919,8,8,200_1919
200,United Kingdom,1920,8,8,200_1920
200,United Kingdom,1921,8,8,200_1921
200,United Kingdom,1922,10,10,200_1922
200,United Kingdom,1923,10,10,200_1923
200,United Kingdom,1924,10,10,200_1924
200,United Kingdom,1925,10,10,200_1925
200,United Kingdom,1926,10,10,200_1926
200,United Kingdom,1927,10,10,200_1927
200,United Kingdom,1928,10,10,200_1928
200,United Kingdom,1929,10,10,200_1929
200,United Kingdom,1930,10,10,200_1930
200,United Kingdom,1931,10,10,200_1931
200,United Kingdom,1932,10,10,200_1932
200,United Kingdom,1933,10,10,200_1933
200,United Kingdom,1934,10,10,200_1934
200,United Kingdom,1935,10,10,200_1935
200,United Kingdom,1936,10,10,200_1936
200,United Kingdom,1937,10,10,200_1937
200,United Kingdom,1938,10,10,200_1938
200,United Kingdom,1939,10,10,200_1939
200,United Kingdom,1940,10,10,200_1940
200,United Kingdom,1941,10,10,200_1941
200,United Kingdom,1942,10,10,200_1942
200,United Kingdom,1943,10,10,200_1943
200,United Kingdom,1944,10,10,200_1944
200,United Kingdom,1945,10,10,200_1945
200,United Kingdom,1946,10,10,200_1946
200,United Kingdom,1947,10,10,200_1947
200,United Kingdom,1948,10,10,200_1948
200,United Kingdom,1949,10,10,200_1949
200,United Kingdom,1950,10,10,200_1950
200,United Kingdom,1951,10,10,200_1951
200,United Kingdom,1952,10,10,200_1952
200,United Kingdom,1953,10,10,200_1953
200,United Kingdom,1954,10,10,200_1954
200,United Kingdom,1955,10,10,200_1955
200,United Kingdom,1956,10,10,200_1956
200,United Kingdom,1957,10,10,200_1957
200,United Kingdom,1958,10,10,200_1958
200,United Kingdom,1959,10,10,200_1959
200,United Kingdom,1960,10,10,200_1960
200,United Kingdom,1961,10,10,200_1961
200,United Kingdom,1962,10,10,200_1962
200,United Kingdom,1963,10,10,200_1963
200,United Kingdom,1964,10,10,200_1964
200,United Kingdom,1965,10,10,200_1965
200,United Kingdom,1966,10,10,200_1966
200,United Kingdom,1967,10,10,200_1967
200,United Kingdom,1968,10,10,200_1968
200,United Kingdom,1969,10,10,200_1969
200,United Kingdom,1970,10,10,200_1970
200,United Kingdom,1971,10,10,200_1971
200,United Kingdom,1972,10,10,200_1972
200,United Kingdom,1973,10,10,200_1973
200,United Kingdom,1974,10,10,200_1974
200,United Kingdom,1975,10,10,200_1975
200,United Kingdom,1976,10,10,200_1976
200,United Kingdom,1977,10,10,200_1977
200,United Kingdom,1978,10,10,200_1978
200,United Kingdom,1979,10,10,200_1979
200,United Kingdom,1980,10,10,200_1980
200,United Kingdom,1981,10,10,200_1981
200,United Kingdom,1982,10,10,200_1982
200,United Kingdom,1983,10,10,200_1983
200,United Kingdom,1984,10,10,200_1984
200,United Kingdom,1985,10,10,200_1985
200,United Kingdom,1986,10,10,200_1986
200,United Kingdom,1987,10,10,200_1987
200,United Kingdom,1988,10,10,200_1988
200,United Kingdom,1989,10,10,200_1989
200,United Kingdom,1990,10,10,200_1990
200,United Kingdom,1991,10,10,200_1991
200,United Kingdom,1992,10,10,200_1992
200,United Kingdom,1993,10,10,200_1993
200,United Kingdom,1994,10,10,200_1994
200,United Kingdom,1995,10,10,200_1995
200,United Kingdom,1996,10,10,200_1996
200,United Kingdom,1997,10,10,200_1997
200,United Kingdom,1998,10,10,200_1998
200,United Kingdom,1999,10,10,200_1999
200,United Kingdom,2000,10,10,200_2000
200,United Kingdom,2001,10,10,200_2001
200,United Kingdom,2002,10,10,200_2002
200,United Kingdom,2003,10,10,200_2003
200,United Kingdom,2004,10,10,200_2004
200,United Kingdom,2005,10,10,200_2005
200,United Kingdom,2006,10,10,200_2006
200,United Kingdom,2007,10,10,200_2007
200,United Kingdom,2008,10,10,200_2008
200,United Kingdom,2009,10,10,200_2009
200,United Kingdom,2010,10,10,200_2010
200,United Kingdom,2011,10,10,200_2011
200,United Kingdom,2012,10,10,200_2012
200,United Kingdom,2013,10,10,200_2013
200,United Kingdom,2014,10,10,200_2014
200,United Kingdom,2015,10,10,200_2015
200,United Kingdom,2016,8,8,200_2016
200,United Kingdom,2017,8,8,200_2017
200,United Kingdom,2018,8,8,200_2018
205,Ireland,1921,8,8,205_1921
205,Ireland,1922,8,8,205_1922
205,Ireland,1923,8,8,205_1923
205,Ireland,1924,8,8,205_1924
205,Ireland,1925,8,8,205_1925
205,Ireland,1926,8,8,205_1926
205,Ireland,1927,10,10,205_1927
205,Ireland,1928,10,10,205_1928
205,Ireland,1929,10,10,205_1929
205,Ireland,1930,10,10,205_1930
205,Ireland,1931,10,10,205_1931
205,Ireland,1932,10,10,205_1932
205,Ireland,1933,8,8,205_1933
205,Ireland,1934,8,8,205_1934
205,Ireland,1935,8,8,205_1935
205,Ireland,1936,8,8,205_1936
205,Ireland,1937,8,8,205_1937
205,Ireland,1938,8,8,205_1938
205,Ireland,1939,8,8,205_1939
205,Ireland,1940,8,8,205_1940
205,Ireland,1941,8,8,205_1941
205,Ireland,1942,8,8,205_1942
205,Ireland,1943,8,8,205_1943
205,Ireland,1944,8,8,205_1944
205,Ireland,1945,8,8,205_1945
205,Ireland,1946,8,8,205_1946
205,Ireland,1947,8,8,205_1947
205,Ireland,1948,8,8,205_1948
205,Ireland,1949,8,8,205_1949
205,Ireland,1950,8,8,205_1950
205,Ireland,1951,8,8,205_1951
205,Ireland,1952,10,10,205_1952
205,Ireland,1953,10,10,205_1953
205,Ireland,1954,10,10,205_1954
205,Ireland,1955,10,10,205_1955
205,Ireland,1956,10,10,205_1956
205,Ireland,1957,10,10,205_1957
205,Ireland,1958,10,10,205_1958
205,Ireland,1959,10,10,205_1959
205,Ireland,1960,10,10,205_1960
205,Ireland,1961,10,10,205_1961
205,Ireland,1962,10,10,205_1962
205,Ireland,1963,10,10,205_1963
205,Ireland,1964,10,10,205_1964
205,Ireland,1965,10,10,205_1965
205,Ireland,1966,10,10,205_1966
205,Ireland,1967,10,10,205_1967
205,Ireland,1968,10,10,205_1968
205,Ireland,1969,10,10,205_1969
205,Ireland,1970,10,10,205_1970
205,Ireland,1971,10,10,205_1971
205,Ireland,1972,10,10,205_1972
205,Ireland,1973,10,10,205_1973
205,Ireland,1974,10,10,205_1974
205,Ireland,1975,10,10,205_1975
205,Ireland,1976,10,10,205_1976
205,Ireland,1977,10,10,205_1977
205,Ireland,1978,10,10,205_1978
205,Ireland,1979,10,10,205_1979
205,Ireland,1980,10,10,205_1980
205,Ireland,1981,10,10,205_1981
205,Ireland,1982,10,10,205_1982
205,Ireland,1983,10,10,205_1983
205,Ireland,1984,10,10,205_1984
205,Ireland,1985,10,10,205_1985
205,Ireland,1986,10,10,205_1986
205,Ireland,1987,10,10,205_1987
205,Ireland,1988,10,10,205_1988
205,Ireland,1989,10,10,205_1989
205,Ireland,1990,10,10,205_1990
205,Ireland,1991,10,10,205_1991
205,Ireland,1992,10,10,205_1992
205,Ireland,1993,10,10,205_1993
205,Ireland,1994,10,10,205_1994
205,Ireland,1995,10,10,205_1995
205,Ireland,1996,10,10,205_1996
205,Ireland,1997,10,10,205_1997
205,Ireland,1998,10,10,205_1998
205,Ireland,1999,10,10,205_1999
205,Ireland,2000,10,10,205_2000
205,Ireland,2001,10,10,205_2001
205,Ireland,2002,10,10,205_2002
205,Ireland,2003,10,10,205_2003
205,Ireland,2004,10,10,205_2004
205,Ireland,2005,10,10,205_2005
205,Ireland,2006,10,10,205_2006
205,Ireland,2007,10,10,205_2007
205,Ireland,2008,10,10,205_2008
205,Ireland,2009,10,10,205_2009
205,Ireland,2010,10,10,205_2010
205,Ireland,2011,10,10,205_2011
205,Ireland,2012,10,10,205_2012
205,Ireland,2013,10,10,205_2013
205,Ireland,2014,10,10,205_2014
205,Ireland,2015,10,10,205_2015
205,Ireland,2016,10,10,205_2016
205,Ireland,2017,10,10,205_2017
205,Ireland,2018,10,10,205_2018
210,Netherlands,1815,-6,-6,210_1815
210,Netherlands,1816,-6,-6,210_1816
210,Netherlands,1817,-6,-6,210_1817
210,Netherlands,1818,-6,-6,210_1818
210,Netherlands,1819,-6,-6,210_1819
210,Netherlands,1820,-6,-6,210_1820
210,Netherlands,1821,-6,-6,210_1821
210,Netherlands,1822,-6,-6,210_1822
210,Netherlands,1823,-6,-6,210_1823
210,Netherlands,1824,-6,-6,210_1824
210,Netherlands,1825,-6,-6,210_1825
210,Netherlands,1826,-6,-6,210_1826
210,Netherlands,1827,-6,-6,210_1827
210,Netherlands,1828,-6,-6,210_1828
210,Netherlands,1829,-6,-6,210_1829
210,Netherlands,1830,-6,-6,210_1830
210,Netherlands,1831,-6,-6,210_1831
210,Netherlands,1832,-6,-6,210_1832
210,Netherlands,1833,-6,-6,210_1833
210,Netherlands,1834,-6,-6,210_1834
210,Netherlands,1835,-6,-6,210_1835
210,Netherlands,1836,-6,-6,210_1836
210,Netherlands,1837,-6,-6,210_1837
210,Netherlands,1838,-6,-6,210_1838
210,Netherlands,1839,-6,-6,210_1839
210,Netherlands,1840,-7,-7,210_1840
210,Netherlands,1841,-7,-7,210_1841
210,Netherlands,1842,-7,-7,210_1842
210,Netherlands,1843,-7,-7,210_1843
210,Netherlands,1844,-7,-7,210_1844
210,Netherlands,1845,-7,-7,210_1845
210,Netherlands,1846,-7,-7,210_1846
210,Netherlands,1847,-7,-7,210_1847
210,Netherlands,1848,-4,-4,210_1848
210,Netherlands,1849,-3,-3,210_1849
210,Netherlands,1850,-3,-3,210_1850
210,Netherlands,1851,-3,-3,210_1851
210,Netherlands,1852,-3,-3,210_1852
210,Netherlands,1853,-3,-3,210_1853
210,Netherlands,1854,-3,-3,210_1854
210,Netherlands,1855,-3,-3,210_1855
210,Netherlands,1856,-3,-3,210_1856
210,Netherlands,1857,-3,-3,210_1857
210,Netherlands,1858,-3,-3,210_1858
210,Netherlands,1859,-3,-3,210_1859
210,Netherlands,1860,-3,-3,210_1860
210,Netherlands,1861,-3,-3,210_1861
210,Netherlands,1862,-3,-3,210_1862
210,Netherlands,1863,-3,-3,210_1863
210,Netherlands,1864,-3,-3,210_1864
210,Netherlands,1865,-3,-3,210_1865
210,Netherlands,1866,-3,-3,210_1866
210,Netherlands,1867,-3,-3,210_1867
210,Netherlands,1868,-3,-3,210_1868
210,Netherlands,1869,-3,-3,210_1869
210,Netherlands,1870,-3,-3,210_1870
210,Netherlands,1871,-3,-3,210_1871
210,Netherlands,1872,-3,-3,210_1872
210,Netherlands,1873,-3,-3,210_1873
210,Netherlands,1874,-3,-3,210_1874
210,Netherlands,1875,-3,-3,210_1875
210,Netherlands,1876,-3,-3,210_1876
210,Netherlands,1877,-3,-3,210_1877
210,Netherlands,1878,-3,-3,210_1878
210,Netherlands,1879,-3,-3,210_1879
210,Netherlands,1880,-3,-3,210_1880
210,Netherlands,1881,-3,-3,210_1881
210,Netherlands,1882,-3,-3,210_1882
210,Netherlands,1883,-3,-3,210_1883
210,Netherlands,1884,-3,-3,210_1884
210,Netherlands,1885,-3,-3,210_1885
210,Netherlands,1886,-3,-3,210_1886
210,Netherlands,1887,-3,-3,210_1887
210,Netherlands,1888,-3,-3,210_1888
210,Netherlands,1889,-2,-2,210_1889
210,Netherlands,1890,-2,-2,210_1890
210,Netherlands,1891,-2,-2,210_1891
210,Netherlands,1892,-2,-2,210_1892
210,Netherlands,1893,-2,-2,210_1893
210,Netherlands,1894,-2,-2,210_1894
210,Netherlands,1895,-2,-2,210_1895
210,Netherlands,1896,-2,-2,210_1896
210,Netherlands,1897,-2,-2,210_1897
210,Netherlands,1898,-2,-2,210_1898
210,Netherlands,1899,-2,-2,210_1899
210,Netherlands,1900,-2,-2,210_1900
210,Netherlands,1901,-2,-2,210_1901
210,Netherlands,1902,-2,-2,210_1902
210,Netherlands,1903,-2,-2,210_1903
210,Netherlands,1904,-2,-2,210_1904
210,Netherlands,1905,-2,-2,210_1905
210,Netherlands,1906,-2,-2,210_1906
210,Netherlands,1907,-2,-2,210_1907
210,Netherlands,1908,-2,-2,210_1908
210,Netherlands,1909,-2,-2,210_1909
210,Netherlands,1910,-2,-2,210_1910
210,Netherlands,1911,-2,-2,210_1911
210,Netherlands,1912,-2,-2,210_1912
210,Netherlands,1913,-2,-2,210_1913
210,Netherlands,1914,-2,-2,210_1914
210,Netherlands,1915,-2,-2,210_1915
210,Netherlands,1916,-2,-2,210_1916
210,Netherlands,1917,10,10,210_1917
210,Netherlands,1918,10,10,210_1918
210,Netherlands,1919,10,10,210_1919
210,Netherlands,1920,10,10,210_1920
210,Netherlands,1921,10,10,210_1921
210,Netherlands,1922,10,10,210_1922
210,Netherlands,1923,10,10,210_1923
210,Netherlands,1924,10,10,210_1924
210,Netherlands,1925,10,10,210_1925
210,Netherlands,1926,10,10,210_1926
210,Netherlands,1927,10,10,210_1927
210,Netherlands,1928,10,10,210_1928
210,Netherlands,1929,10,10,210_1929
210,Netherlands,1930,10,10,210_1930
210,Netherlands,1931,10,10,210_1931
210,Netherlands,1932,10,10,210_1932
210,Netherlands,1933,10,10,210_1933
210,Netherlands,1934,10,10,210_1934
210,Netherlands,1935,10,10,210_1935
210,Netherlands,1936,10,10,210_1936
210,Netherlands,1937,10,10,210_1937
210,Netherlands,1938,10,10,210_1938
210,Netherlands,1939,10,10,210_1939
210,Netherlands,1940,-66,NA,210_1940
210,Netherlands,1941,-66,NA,210_1941
210,Netherlands,1942,-66,NA,210_1942
210,Netherlands,1943,-66,NA,210_1943
210,Netherlands,1944,-66,NA,210_1944
210,Netherlands,1945,10,10,210_1945
210,Netherlands,1946,10,10,210_1946
210,Netherlands,1947,10,10,210_1947
210,Netherlands,1948,10,10,210_1948
210,Netherlands,1949,10,10,210_1949
210,Netherlands,1950,10,10,210_1950
210,Netherlands,1951,10,10,210_1951
210,Netherlands,1952,10,10,210_1952
210,Netherlands,1953,10,10,210_1953
210,Netherlands,1954,10,10,210_1954
210,Netherlands,1955,10,10,210_1955
210,Netherlands,1956,10,10,210_1956
210,Netherlands,1957,10,10,210_1957
210,Netherlands,1958,10,10,210_1958
210,Netherlands,1959,10,10,210_1959
210,Netherlands,1960,10,10,210_1960
210,Netherlands,1961,10,10,210_1961
210,Netherlands,1962,10,10,210_1962
210,Netherlands,1963,10,10,210_1963
210,Netherlands,1964,10,10,210_1964
210,Netherlands,1965,10,10,210_1965
210,Netherlands,1966,10,10,210_1966
210,Netherlands,1967,10,10,210_1967
210,Netherlands,1968,10,10,210_1968
210,Netherlands,1969,10,10,210_1969
210,Netherlands,1970,10,10,210_1970
210,Netherlands,1971,10,10,210_1971
210,Netherlands,1972,10,10,210_1972
210,Netherlands,1973,10,10,210_1973
210,Netherlands,1974,10,10,210_1974
210,Netherlands,1975,10,10,210_1975
210,Netherlands,1976,10,10,210_1976
210,Netherlands,1977,10,10,210_1977
210,Netherlands,1978,10,10,210_1978
210,Netherlands,1979,10,10,210_1979
210,Netherlands,1980,10,10,210_1980
210,Netherlands,1981,10,10,210_1981
210,Netherlands,1982,10,10,210_1982
210,Netherlands,1983,10,10,210_1983
210,Netherlands,1984,10,10,210_1984
210,Netherlands,1985,10,10,210_1985
210,Netherlands,1986,10,10,210_1986
210,Netherlands,1987,10,10,210_1987
210,Netherlands,1988,10,10,210_1988
210,Netherlands,1989,10,10,210_1989
210,Netherlands,1990,10,10,210_1990
210,Netherlands,1991,10,10,210_1991
210,Netherlands,1992,10,10,210_1992
210,Netherlands,1993,10,10,210_1993
210,Netherlands,1994,10,10,210_1994
210,Netherlands,1995,10,10,210_1995
210,Netherlands,1996,10,10,210_1996
210,Netherlands,1997,10,10,210_1997
210,Netherlands,1998,10,10,210_1998
210,Netherlands,1999,10,10,210_1999
210,Netherlands,2000,10,10,210_2000
210,Netherlands,2001,10,10,210_2001
210,Netherlands,2002,10,10,210_2002
210,Netherlands,2003,10,10,210_2003
210,Netherlands,2004,10,10,210_2004
210,Netherlands,2005,10,10,210_2005
210,Netherlands,2006,10,10,210_2006
210,Netherlands,2007,10,10,210_2007
210,Netherlands,2008,10,10,210_2008
210,Netherlands,2009,10,10,210_2009
210,Netherlands,2010,10,10,210_2010
210,Netherlands,2011,10,10,210_2011
210,Netherlands,2012,10,10,210_2012
210,Netherlands,2013,10,10,210_2013
210,Netherlands,2014,10,10,210_2014
210,Netherlands,2015,10,10,210_2015
210,Netherlands,2016,10,10,210_2016
210,Netherlands,2017,10,10,210_2017
210,Netherlands,2018,10,10,210_2018
211,Belgium,1830,-4,-4,211_1830
211,Belgium,1831,-4,-4,211_1831
211,Belgium,1832,-4,-4,211_1832
211,Belgium,1833,-4,-4,211_1833
211,Belgium,1834,-4,-4,211_1834
211,Belgium,1835,-4,-4,211_1835
211,Belgium,1836,-4,-4,211_1836
211,Belgium,1837,-4,-4,211_1837
211,Belgium,1838,-4,-4,211_1838
211,Belgium,1839,-4,-4,211_1839
211,Belgium,1840,-4,-4,211_1840
211,Belgium,1841,-4,-4,211_1841
211,Belgium,1842,-4,-4,211_1842
211,Belgium,1843,-4,-4,211_1843
211,Belgium,1844,-4,-4,211_1844
211,Belgium,1845,-4,-4,211_1845
211,Belgium,1846,-4,-4,211_1846
211,Belgium,1847,-4,-4,211_1847
211,Belgium,1848,-4,-4,211_1848
211,Belgium,1849,-4,-4,211_1849
211,Belgium,1850,-4,-4,211_1850
211,Belgium,1851,-4,-4,211_1851
211,Belgium,1852,-4,-4,211_1852
211,Belgium,1853,6,6,211_1853
211,Belgium,1854,6,6,211_1854
211,Belgium,1855,6,6,211_1855
211,Belgium,1856,6,6,211_1856
211,Belgium,1857,6,6,211_1857
211,Belgium,1858,6,6,211_1858
211,Belgium,1859,6,6,211_1859
211,Belgium,1860,6,6,211_1860
211,Belgium,1861,6,6,211_1861
211,Belgium,1862,6,6,211_1862
211,Belgium,1863,6,6,211_1863
211,Belgium,1864,6,6,211_1864
211,Belgium,1865,6,6,211_1865
211,Belgium,1866,6,6,211_1866
211,Belgium,1867,6,6,211_1867
211,Belgium,1868,6,6,211_1868
211,Belgium,1869,6,6,211_1869
211,Belgium,1870,6,6,211_1870
211,Belgium,1871,6,6,211_1871
211,Belgium,1872,6,6,211_1872
211,Belgium,1873,6,6,211_1873
211,Belgium,1874,6,6,211_1874
211,Belgium,1875,6,6,211_1875
211,Belgium,1876,6,6,211_1876
211,Belgium,1877,6,6,211_1877
211,Belgium,1878,6,6,211_1878
211,Belgium,1879,6,6,211_1879
211,Belgium,1880,6,6,211_1880
211,Belgium,1881,6,6,211_1881
211,Belgium,1882,6,6,211_1882
211,Belgium,1883,6,6,211_1883
211,Belgium,1884,6,6,211_1884
211,Belgium,1885,6,6,211_1885
211,Belgium,1886,6,6,211_1886
211,Belgium,1887,6,6,211_1887
211,Belgium,1888,6,6,211_1888
211,Belgium,1889,6,6,211_1889
211,Belgium,1890,6,6,211_1890
211,Belgium,1891,6,6,211_1891
211,Belgium,1892,6,6,211_1892
211,Belgium,1893,6,6,211_1893
211,Belgium,1894,6,6,211_1894
211,Belgium,1895,6,6,211_1895
211,Belgium,1896,6,6,211_1896
211,Belgium,1897,6,6,211_1897
211,Belgium,1898,6,6,211_1898
211,Belgium,1899,6,6,211_1899
211,Belgium,1900,6,6,211_1900
211,Belgium,1901,6,6,211_1901
211,Belgium,1902,6,6,211_1902
211,Belgium,1903,6,6,211_1903
211,Belgium,1904,6,6,211_1904
211,Belgium,1905,6,6,211_1905
211,Belgium,1906,6,6,211_1906
211,Belgium,1907,6,6,211_1907
211,Belgium,1908,6,6,211_1908
211,Belgium,1909,6,6,211_1909
211,Belgium,1910,6,6,211_1910
211,Belgium,1911,6,6,211_1911
211,Belgium,1912,6,6,211_1912
211,Belgium,1913,7,7,211_1913
211,Belgium,1914,-66,NA,211_1914
211,Belgium,1915,7,7,211_1915
211,Belgium,1916,7,7,211_1916
